"SimEsiExpIDSimulazione"|"SimEsiExpDataSimulazione"|"SimEsiExpNumeroOrdine"|"SimEsiExpDataOrdine"|"SimEsiExpRigaOrdine"|"SimEsiExpRichArtCodice"|"SimEsiExpRichArtDescrizione"|"SimEsiExpRichQtaRichiesta"|"SimEsiExpRichQtaImpegnata"
"0000000485"|"20170607"|"#30840"|"20170604"|"0000000003"|"RB3A010939"|"KUK-F110-28-Set 2 Teli Multiuso Balena Rosa 120x120"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#30840"|"20170604"|"0000000006"|"RB3A020217"|"NOPPIES-67354_C092-Body a Maniche Corte a Righe con Quadrifoglio Rosa Cipria-50"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#30840"|"20170604"|"0000000004"|"RB3A017463"|"EFFII-5901832942887-Cuffia Neonato Rosa Con Pois Grigi 0-1 mese"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#29197"|"20170508"|"0000000001"|"RB3A018735"|"BS-BTSGA159-Gioco BS World Game"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#28996"|"20170508"|"0000000007"|"RB3A013139"|"BAMBOOM-104-052-005-BODY Sleeveless (shoulder opening) BIANCO-TAGLIA-18-24M"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#27236"|"20170403"|"0000000003"|"RB3A018201"|"ELODIE DETAILS-103797-ZANZARIERA PER PASSEGGINO POIS"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#27433"|"20170406"|"0000000009"|"RB2000JV-GC-M1-CO"|"LIMOBASICS-09520R_GRI_56-Body Kimono a Manica Corta"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#30820"|"20170604"|"0000000001"|"RB3A020360"|"IGOR SHOES-S10146-046-Sandali Bondi Bicolor Fucsia e Acquamarina-20"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#30820"|"20170604"|"0000000004"|"RB3A011137"|"ROCKETBABY-RBP16306-Cesto Contenitore ZigZag Verde"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#30948"|"20170604"|"0000000003"|"RB3A019654"|"FUNKIT WORLD-SMO-41-Funkit World Formine per la Sabbia in Silicone Blu"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#30948"|"20170604"|"0000000002"|"RB3A019655"|"FUNKIT WORLD-SSP-51-Funkit World Paletta per la Sabbia in Silicone Blu"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#30948"|"20170604"|"0000000001"|"RB3A019663"|"FUNKIT WORLD-FBE-71-Funkit World Frisbee in Silicone Blu"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#30948"|"20170604"|"0000000004"|"RB3A019650"|"FUNKIT WORLD-SBU-01-Funkit World Secchiello da Spiaggia in Silicone Blu"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#30855"|"20170604"|"0000000001"|"RB3A020241"|"NUOTA CON FLIPPER-2000994052083-GIALLO-Ciambella Collo Gialla"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#30854"|"20170604"|"0000000001"|"RB3A009040"|"TYRRELL KATZ-Asciugamano Giungla"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#30854"|"20170604"|"0000000004"|"RB3A020791"|"CUDDLEDRY-CRR01-Accappatoio Dinosauro CuddleRoar"|"0000000002"|"0000000000"
"0000000485"|"20170607"|"#30854"|"20170604"|"0000000002"|"RB3A011699"|"IPANEMA-21138-Infradito Ipanema Brasil Kid Nero 25/26"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#30906"|"20170604"|"0000000001"|"RB3A020768"|"DUUKIES BEACH SOCKS-KL-26-27-Calze in Neoprene Keet Leopard-26-27"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#30906"|"20170604"|"0000000002"|"RB3A020754"|"DUUKIES BEACH SOCKS-FJ-26-27-Calze in Neoprene Jet-26-27"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#30820"|"20170604"|"0000000006"|"RB3A011636"|"BIG MOUTH-BMBTDO-Telo da mare XXL Ciambella alla Fragola"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#30820"|"20170604"|"0000000005"|"RB3A019744"|"SUNNYLIFE-SU4BUWXB-Fishy Wind Up Bubbles"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#30820"|"20170604"|"0000000003"|"RB3A019652"|"FUNKIT WORLD-SBU-05-Funkit World Secchiello da Spiaggia in Silicone Rosa"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#30820"|"20170604"|"0000000002"|"RB3A019656"|"FUNKIT WORLD-SSP-53-Funkit World Paletta per la Sabbia in Silicone Viola"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#30840"|"20170604"|"0000000002"|"RB3A018781"|"NOPPIES-74361_C010-Noppies Pantalone a Pois Bianco e Grigio Baby-56 cm"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#30840"|"20170604"|"0000000001"|"RB3A018847"|"NOPPIES-74367-Noppies Pantaloni Rosa con Cintura Nera Baby-56 cm"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#30840"|"20170604"|"0000000008"|"RB3A010601"|"KUK-FC619-03-Cardigan Volpe Rosa 0-3 mesi"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#30854"|"20170604"|"0000000003"|"RB3A020348"|"IGOR SHOES-S10146-032-Sandali Bondi Bicolor Navy e Verde-25"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#30997"|"20170605"|"0000000001"|"RB3A014982"|"MINILAND-89125-Baby kit pink"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#31047"|"20170605"|"0000000001"|"RB3A019514"|"DELTA BABY-36001006-Delta Baby Borsa Fasciatoio da Viaggio Grigia"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#30841"|"20170604"|"0000000002"|"RB3A019448"|"FUNKY BOX-FB01-Porta Salviettine Umidificate Funky Box Azzurro con Stella Bianca"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#30841"|"20170604"|"0000000001"|"RB3A012482"|"ZOLI-ZL-BC15CGGO02-Chubby Gummy verde e arancione"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#30841"|"20170604"|"0000000003"|"RB3A019454"|"FUNKY BOX-FBTG01-Porta Salviettine Umidificate da Viaggio Funky Box Azzurro con Stella Bianca"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#27653"|"20170411"|"0000000001"|"RB3A019510"|"STORKSAK-SK8048-Storksak Borsone Duffle Grey"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#27799"|"20170417"|"0000000002"|"RB3A019508"|"STORKSAK-SK8017-Storksak Trolley Cabin Carry-on Grey"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#28161"|"20170421"|"0000000020"|"RB3A008327"|"COQ EN PATE-L13EACCBOBMBBALCappellino Balena S (6-18 mesi)"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#28501"|"20170427"|"0000000002"|"RB3A010478"|"KUK-FF118-12-Pigiama con piedini Volpe Blu 6-12 mesi"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#28502"|"20170427"|"0000000003"|"RB3A008327"|"COQ EN PATE-L13EACCBOBMBBALCappellino Balena S (6-18 mesi)"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#28656"|"20170501"|"0000000002"|"RB3A018710"|"COQ EN PATE-L17EACCBOBHIP-Coq en Pate Cappellino Cavalluccio Marino-S"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#28622"|"20170501"|"0000000009"|"RB3A018735"|"BS-BTSGA159-Gioco BS World Game"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#28741"|"20170502"|"0000000004"|"RB2000P2"|"ELODIE DETAILS-103845-Cesto Contenitore Grigio Marble Grey"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29076"|"20170508"|"0000000001"|"RB3A019635"|"I PLAY-721054-642-Iplay Costumino Pannolino Contenitivo Mix'n Match Royal Viking Sea-36 Mesi"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29278"|"20170509"|"0000000001"|"RB3A019743"|"SUNNYLIFE-SU4BUBAS-Ice Cream Bubbles Assorted"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29320"|"20170510"|"0000000001"|"RB3A019755"|"SUNNYLIFE-SULKIDFL-Kiddy Float Flamingo"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#28803A"|"20170510"|"0000000001"|"RB3A008327"|"COQ EN PATE-L13EACCBOBMBBALCappellino Balena S (6-18 mesi)"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29356"|"20170511"|"0000000004"|"RB3A019689"|"REAL SHADES-RK-2SKYNGR-Occhiali da Sole Baby Sky Neon Green-2+"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29393"|"20170511"|"0000000001"|"RB3A015445"|"LITTLE BIRD TOLD ME-LB3057-Lewis e Fitz Rocking Horse"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29370"|"20170511"|"0000000006"|"RB3A019743"|"SUNNYLIFE-SU4BUBAS-Ice Cream Bubbles Assorted"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29430"|"20170512"|"0000000006"|"RB3A018733"|"BS-BTSGA134-Gioco BS Giant Ball"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29454"|"20170512"|"0000000007"|"RB3A010142"|"ELODIE DETAILS-103873-Accappatoio Capo Indiano"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29481"|"20170515"|"0000000001"|"RB3A018657"|"LOLLIPOPS AND MORE-2952349927938-Lollipops and More Macaron Shorty Necklace Yellow"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29479"|"20170515"|"0000000001"|"RB3A018644"|"LOLLIPOPS AND MORE-2952349926542-Lollipops and More Licorice Necklace Violet Red"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29462"|"20170515"|"0000000002"|"RB3A019755"|"SUNNYLIFE-SULKIDFL-Kiddy Float Flamingo"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#29520"|"20170515"|"0000000003"|"RB3A019743"|"SUNNYLIFE-SU4BUBAS-Ice Cream Bubbles Assorted"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29538"|"20170515"|"0000000001"|"RB3A017464"|"EFFII-5901832942894-Cuffia Neonato Rosa Con Pois Grigi 1-3 mesi"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29571"|"20170515"|"0000000001"|"RB3A019843"|"SKIP HOP-235103-Moby Rinser Bricco Sciacquabimbo - COLORE UNICO"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#28878A"|"20170515"|"0000000001"|"RB3A019755"|"SUNNYLIFE-SULKIDFL-Kiddy Float Flamingo"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#29602"|"20170516"|"0000000011"|"RB3A018741"|"LOLLIPOPS AND MORE-2952349927624-Lollipops and More Pacifier Tootzie Roll Clip Grey Green"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29664"|"20170516"|"0000000005"|"RB3A019755"|"SUNNYLIFE-SULKIDFL-Kiddy Float Flamingo"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#29654"|"20170516"|"0000000002"|"RB3A019456"|"FUNKY BOX-FBTG06-Porta Salviettine Umidificate da Viaggio Funky Box Rosa con Cuore Bianco"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29770"|"20170517"|"0000000001"|"RB3A016498"|"KANGA CARE-KCKRLLNZSXSM405-Set 2 Mutandine Di Transizione Clyde e Roozy M"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#29762"|"20170517"|"0000000004"|"RB3A018741"|"LOLLIPOPS AND MORE-2952349927624-Lollipops and More Pacifier Tootzie Roll Clip Grey Green"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29762"|"20170517"|"0000000005"|"RB3A018646"|"LOLLIPOPS AND MORE-2952349927334-Lollipops and More Licorice Necklace Peachy"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29767"|"20170517"|"0000000004"|"RB3A019695"|"REAL SHADES-RK-2SKYRYL-Occhiali da Sole Baby Sky Royal Blue-2+"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#29808"|"20170518"|"0000000001"|"RB3A019699"|"REAL SHADES-RK-2SURNGR-Occhiali da Sole Baby Surf Royal Neon Green-2+"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#29801"|"20170518"|"0000000003"|"RB3A019681"|"REAL SHADES-RK-024PURPHRTS-Occhiali da Sole Baby Purple Hearts"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29801"|"20170518"|"0000000002"|"RB3A017458"|"EFFII-5901832942177-Cuffia Neonato Grigia Con Cuore Bianco 1-3 mesi"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29772"|"20170518"|"0000000003"|"RB3A018662"|"LOLLIPOPS AND MORE-2952349927136-Lollipops and More Pacifier Tootsie Roll Clip Navy"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29772"|"20170518"|"0000000002"|"RB3A018665"|"LOLLIPOPS AND MORE-2952349927655-Lollipops and More Pacifier Pop Rocks Clip Blue Green"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29824"|"20170518"|"0000000002"|"RB3A018645"|"LOLLIPOPS AND MORE-2952349926559-Lollipops and More Licorice Necklace Turquoise"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29881"|"20170519"|"0000000005"|"RB3A019684"|"REAL SHADES-RK-0EXPRYGR-Occhiali da Sole Baby Royal Green"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#29877"|"20170519"|"0000000003"|"RB3A017756"|"YOOKIDOO-YKD40127-Gymotion Tummy PlayLand"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29875"|"20170519"|"0000000004"|"RB3A019456"|"FUNKY BOX-FBTG06-Porta Salviettine Umidificate da Viaggio Funky Box Rosa con Cuore Bianco"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29906"|"20170519"|"0000000001"|"RB3A018725"|"BS-BTSGA022-Gioco BS Octopus waterparty"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29897"|"20170519"|"0000000003"|"RB3A019836"|"SKIP HOP-232104-Zoo Bib -GUFO"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29897"|"20170519"|"0000000008"|"RB3A019018"|"TOBY TIGER-HASUREPISTR-Toby Tiger Cappellino per il Sole Fragole-S"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29887"|"20170519"|"0000000001"|"RB3A019638"|"I PLAY-721054-816-Iplay Costumino Pannolino Contenitivo Mix'n Match Grigio-18 Mesi"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29871"|"20170519"|"0000000001"|"RB3A016546"|"KANGA CARE-KCKETRNRSMS304-Mutandina Di Transizione Glacier M"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#29576A"|"20170519"|"0000000001"|"RB3A016503"|"KANGA CARE-KCKRLLNZSXSM404-Set 2 Mutandine Di Transizione Destiny e Unity M"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#29869"|"20170519"|"0000000004"|"RB3A019684"|"REAL SHADES-RK-0EXPRYGR-Occhiali da Sole Baby Royal Green"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#29869"|"20170519"|"0000000002"|"RB3A017458"|"EFFII-5901832942177-Cuffia Neonato Grigia Con Cuore Bianco 1-3 mesi"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29031A"|"20170519"|"0000000001"|"RB3A007853"|"LIMOBASICS-09509R_DEN_74-80-Culotte denim DEN"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29939"|"20170521"|"0000000007"|"RB3A018741"|"LOLLIPOPS AND MORE-2952349927624-Lollipops and More Pacifier Tootzie Roll Clip Grey Green"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29999"|"20170521"|"0000000003"|"RB3A019638"|"I PLAY-721054-816-Iplay Costumino Pannolino Contenitivo Mix'n Match Grigio-18 Mesi"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29959"|"20170521"|"0000000001"|"RB3A018238"|"CHILDHOME-CHBIBWBT-BAVAGLINO CON SACCHETTA PER BIMBO CON CRAVATTINA"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29968"|"20170521"|"0000000001"|"RB3A019456"|"FUNKY BOX-FBTG06-Porta Salviettine Umidificate da Viaggio Funky Box Rosa con Cuore Bianco"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29968"|"20170521"|"0000000002"|"RB3A019791"|"OLI AND CAROL-OB-P-BARCA ORIGAMI ROSA"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29977"|"20170521"|"0000000001"|"RB3A019685"|"REAL SHADES-RK-2SKYBLK-Occhiali da Sole Baby Sky Black-2+"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#30013"|"20170521"|"0000000002"|"RB3A009829"|"HOBEA-4260329478966-Copertura ricambio Grigio con Gufi per Cuscino allattamento"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#30013"|"20170521"|"0000000003"|"RB3A009732"|"HOBEA-4260329478737-Cuscino da allattamento Grigio con Gufetti"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#30003"|"20170521"|"0000000005"|"RB3A011096"|"COQ EN PATE-L16ACCBOBMBLEM-Cappellino Lemure M"|"0000000001"|"0000000001"
"0000000485"|"20170607"|"#29916"|"20170521"|"0000000001"|"RB3A019479"|"DONE BY DEER-30658-Fasciatoio Elefante Bianco"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29974"|"20170521"|"0000000003"|"RB3A019791"|"OLI AND CAROL-OB-P-BARCA ORIGAMI ROSA"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29933"|"20170521"|"0000000004"|"RB3A019792"|"OLI AND CAROL-OB-V-BARCA ORIGAMI VANIGLIA"|"0000000001"|"0000000000"
"0000000485"|"20170607"|"#29925"|"20170521"|"0000000002"|"RB3A018667"|"LOLLIPOPS AND MORE-2952349927679-Lollipops and More Pacifier Star Dust Clip Pastel Pink"|"0000000001"|"0000000000"
